participant,answer,arrow_to,rep,trial,max_alpha,jitter,trial_start,trial_end,exitflag,response,rt
9,\RIGHT,right,7,24,0.6,8,NaN,NaN,NaN,NaN,NaN
9,\RIGHT,right,8,25,0.6,6,NaN,NaN,NaN,NaN,NaN
9,\RIGHT,left,8,26,0.6,2,NaN,NaN,NaN,NaN,NaN
9,\RIGHT,right,5,27,0.6,1,NaN,NaN,NaN,NaN,NaN
9,\LEFT,left,4,28,0.6,11,NaN,NaN,NaN,NaN,NaN
9,\LEFT,right,2,29,0.6,3,NaN,NaN,NaN,NaN,NaN
9,\LEFT,left,10,30,0.6,10,NaN,NaN,NaN,NaN,NaN
9,\RIGHT,right,2,31,0.6,9,NaN,NaN,NaN,NaN,NaN
9,\LEFT,left,8,32,0.6,11,NaN,NaN,NaN,NaN,NaN
9,\LEFT,right,9,33,0.6,10,NaN,NaN,NaN,NaN,NaN
9,\LEFT,right,8,34,0.6,11,NaN,NaN,NaN,NaN,NaN
9,\LEFT,right,6,35,0.6,9,NaN,NaN,NaN,NaN,NaN
9,\RIGHT,right,6,36,0.6,1,NaN,NaN,NaN,NaN,NaN
9,\RIGHT,left,7,37,0.6,8,NaN,NaN,NaN,NaN,NaN
9,\RIGHT,left,9,38,0.6,9,NaN,NaN,NaN,NaN,NaN
9,\RIGHT,left,3,39,0.6,2,NaN,NaN,NaN,NaN,NaN
9,\RIGHT,right,3,40,0.6,9,NaN,NaN,NaN,NaN,NaN
10,\RIGHT,right,7,1,0.6,7,NaN,NaN,NaN,NaN,NaN
10,\LEFT,right,8,2,0.6,3,NaN,NaN,NaN,NaN,NaN
10,\RIGHT,left,8,3,0.6,1,NaN,NaN,NaN,NaN,NaN
10,\LEFT,left,7,4,0.6,1,NaN,NaN,NaN,NaN,NaN
10,\LEFT,left,10,5,0.6,11,NaN,NaN,NaN,NaN,NaN
10,\RIGHT,right,4,6,0.6,6,NaN,NaN,NaN,NaN,NaN
10,\LEFT,left,9,7,0.6,7,NaN,NaN,NaN,NaN,NaN
10,\RIGHT,right,5,8,0.6,6,NaN,NaN,NaN,NaN,NaN
10,\LEFT,left,2,9,0.6,10,NaN,NaN,NaN,NaN,NaN
10,\LEFT,right,4,10,0.6,11,NaN,NaN,NaN,NaN,NaN
10,\LEFT,right,9,11,0.6,9,NaN,NaN,NaN,NaN,NaN
10,\RIGHT,right,8,12,0.6,4,NaN,NaN,NaN,NaN,NaN
10,\LEFT,right,3,13,0.6,6,NaN,NaN,NaN,NaN,NaN
10,\LEFT,left,5,14,0.6,2,NaN,NaN,NaN,NaN,NaN
10,\LEFT,left,8,15,0.6,9,NaN,NaN,NaN,NaN,NaN
10,\LEFT,right,7,16,0.6,5,NaN,NaN,NaN,NaN,NaN
10,\LEFT,left,4,17,0.6,7,NaN,NaN,NaN,NaN,NaN
10,\LEFT,right,1,18,0.6,10,NaN,NaN,NaN,NaN,NaN
10,\RIGHT,left,5,19,0.6,4,NaN,NaN,NaN,NaN,NaN
10,\LEFT,left,1,20,0.6,8,NaN,NaN,NaN,NaN,NaN
10,\RIGHT,left,10,21,0.6,4,NaN,NaN,NaN,NaN,NaN
10,\RIGHT,left,2,22,0.6,8,NaN,NaN,NaN,NaN,NaN
10,\RIGHT,right,2,23,0.6,6,NaN,NaN,NaN,NaN,NaN
10,\RIGHT,right,3,24,0.6,11,NaN,NaN,NaN,NaN,NaN
10,\LEFT,right,10,25,0.6,9,NaN,NaN,NaN,NaN,NaN
10,\RIGHT,right,10,26,0.6,7,NaN,NaN,NaN,NaN,NaN
10,\LEFT,left,6,27,0.6,5,NaN,NaN,NaN,NaN,NaN
10,\RIGHT,left,3,28,0.6,9,NaN,NaN,NaN,NaN,NaN
10,\RIGHT,left,7,29,0.6,8,NaN,NaN,NaN,NaN,NaN
10,\LEFT,right,2,30,0.6,4,NaN,NaN,NaN,NaN,NaN
10,\RIGHT,left,6,31,0.6,2,NaN,NaN,NaN,NaN,NaN
10,\LEFT,right,5,32,0.6,5,NaN,NaN,NaN,NaN,NaN
10,\RIGHT,right,6,33,0.6,7,NaN,NaN,NaN,NaN,NaN
10,\LEFT,right,6,34,0.6,5,NaN,NaN,NaN,NaN,NaN
10,\RIGHT,left,1,35,0.6,6,NaN,NaN,NaN,NaN,NaN
10,\LEFT,left,3,36,0.6,6,NaN,NaN,NaN,NaN,NaN
10,\RIGHT,right,9,37,0.6,5,NaN,NaN,NaN,NaN,NaN
10,\RIGHT,left,4,38,0.6,10,NaN,NaN,NaN,NaN,NaN
10,\RIGHT,left,9,39,0.6,2,NaN,NaN,NaN,NaN,NaN
10,\RIGHT,right,1,40,0.6,9,NaN,NaN,NaN,NaN,NaN
11,\LEFT,right,2,1,0.6,3,NaN,NaN,NaN,NaN,NaN
11,\LEFT,left,7,2,0.6,6,NaN,NaN,NaN,NaN,NaN
11,\LEFT,right,6,3,0.6,3,NaN,NaN,NaN,NaN,NaN
11,\LEFT,left,10,4,0.6,5,NaN,NaN,NaN,NaN,NaN
11,\LEFT,left,9,5,0.6,5,NaN,NaN,NaN,NaN,NaN
11,\RIGHT,right,10,6,0.6,6,NaN,NaN,NaN,NaN,NaN
11,\RIGHT,left,5,7,0.6,10,NaN,NaN,NaN,NaN,NaN
11,\RIGHT,right,1,8,0.6,9,NaN,NaN,NaN,NaN,NaN
11,\RIGHT,left,6,9,0.6,4,NaN,NaN,NaN,NaN,NaN
11,\LEFT,right,10,10,0.6,5,NaN,NaN,NaN,NaN,NaN
11,\LEFT,left,3,11,0.6,8,NaN,NaN,NaN,NaN,NaN
11,\LEFT,right,1,12,0.6,5,NaN,NaN,NaN,NaN,NaN
11,\LEFT,left,1,13,0.6,6,NaN,NaN,NaN,NaN,NaN
11,\RIGHT,left,7,14,0.6,2,NaN,NaN,NaN,NaN,NaN
11,\RIGHT,right,9,15,0.6,5,NaN,NaN,NaN,NaN,NaN
11,\LEFT,left,8,16,0.6,1,NaN,NaN,NaN,NaN,NaN
11,\LEFT,left,2,17,0.6,4,NaN,NaN,NaN,NaN,NaN
11,\RIGHT,left,2,18,0.6,3,NaN,NaN,NaN,NaN,NaN
11,\RIGHT,right,4,19,0.6,7,NaN,NaN,NaN,NaN,NaN
11,\RIGHT,right,7,20,0.6,11,NaN,NaN,NaN,NaN,NaN
11,\LEFT,left,4,21,0.6,1,NaN,NaN,NaN,NaN,NaN
11,\LEFT,right,8,22,0.6,9,NaN,NaN,NaN,NaN,NaN
11,\RIGHT,left,3,23,0.6,11,NaN,NaN,NaN,NaN,NaN
11,\RIGHT,left,9,24,0.6,2,NaN,NaN,NaN,NaN,NaN
11,\LEFT,right,9,25,0.6,1,NaN,NaN,NaN,NaN,NaN
11,\LEFT,right,7,26,0.6,8,NaN,NaN,NaN,NaN,NaN
11,\RIGHT,right,6,27,0.6,9,NaN,NaN,NaN,NaN,NaN
11,\LEFT,left,5,28,0.6,1,NaN,NaN,NaN,NaN,NaN
11,\RIGHT,right,8,29,0.6,3,NaN,NaN,NaN,NaN,NaN
11,\RIGHT,left,10,30,0.6,2,NaN,NaN,NaN,NaN,NaN
11,\LEFT,left,6,31,0.6,5,NaN,NaN,NaN,NaN,NaN
11,\RIGHT,left,8,32,0.6,10,NaN,NaN,NaN,NaN,NaN
11,\RIGHT,right,3,33,0.6,1,NaN,NaN,NaN,NaN,NaN
11,\RIGHT,left,1,34,0.6,11,NaN,NaN,NaN,NaN,NaN
11,\LEFT,right,4,35,0.6,11,NaN,NaN,NaN,NaN,NaN
11,\RIGHT,left,4,36,0.6,6,NaN,NaN,NaN,NaN,NaN
11,\LEFT,right,5,37,0.6,3,NaN,NaN,NaN,NaN,NaN
11,\LEFT,right,3,38,0.6,10,NaN,NaN,NaN,NaN,NaN
11,\RIGHT,right,2,39,0.6,11,NaN,NaN,NaN,NaN,NaN
11,\RIGHT,right,5,40,0.6,2,NaN,NaN,NaN,NaN,NaN
12,\LEFT,left,9,1,0.6,6,NaN,NaN,NaN,NaN,NaN
12,\RIGHT,right,6,2,0.6,2,NaN,NaN,NaN,NaN,NaN
12,\LEFT,right,1,3,0.6,9,NaN,NaN,NaN,NaN,NaN
12,\RIGHT,right,10,4,0.6,10,NaN,NaN,NaN,NaN,NaN
12,\LEFT,left,6,5,0.6,6,NaN,NaN,NaN,NaN,NaN
12,\LEFT,left,4,6,0.6,1,NaN,NaN,NaN,NaN,NaN
12,\LEFT,left,3,7,0.6,1,NaN,NaN,NaN,NaN,NaN
12,\RIGHT,right,1,8,0.6,4,NaN,NaN,NaN,NaN,NaN
12,\RIGHT,right,8,9,0.6,7,NaN,NaN,NaN,NaN,NaN
12,\LEFT,left,1,10,0.6,9,NaN,NaN,NaN,NaN,NaN
12,\RIGHT,right,9,11,0.6,2,NaN,NaN,NaN,NaN,NaN
12,\RIGHT,left,2,12,0.6,4,NaN,NaN,NaN,NaN,NaN
12,\RIGHT,right,7,13,0.6,5,NaN,NaN,NaN,NaN,NaN
12,\LEFT,right,8,14,0.6,10,NaN,NaN,NaN,NaN,NaN
12,\RIGHT,left,5,15,0.6,8,NaN,NaN,NaN,NaN,NaN
12,\LEFT,right,4,16,0.6,7,NaN,NaN,NaN,NaN,NaN
12,\LEFT,right,10,17,0.6,7,NaN,NaN,NaN,NaN,NaN
12,\RIGHT,right,3,18,0.6,4,NaN,NaN,NaN,NaN,NaN
12,\RIGHT,left,4,19,0.6,4,NaN,NaN,NaN,NaN,NaN
12,\RIGHT,left,6,20,0.6,11,NaN,NaN,NaN,NaN,NaN
12,\RIGHT,left,3,21,0.6,2,NaN,NaN,NaN,NaN,NaN
12,\RIGHT,left,10,22,0.6,10,NaN,NaN,NaN,NaN,NaN
12,\RIGHT,right,2,23,0.6,3,NaN,NaN,NaN,NaN,NaN
12,\LEFT,right,9,24,0.6,3,NaN,NaN,NaN,NaN,NaN
12,\RIGHT,left,8,25,0.6,4,NaN,NaN,NaN,NaN,NaN
12,\LEFT,right,2,26,0.6,10,NaN,NaN,NaN,NaN,NaN
12,\LEFT,left,10,27,0.6,4,NaN,NaN,NaN,NaN,NaN
12,\RIGHT,left,7,28,0.6,10,NaN,NaN,NaN,NaN,NaN
12,\LEFT,right,3,29,0.6,4,NaN,NaN,NaN,NaN,NaN
12,\RIGHT,left,1,30,0.6,6,NaN,NaN,NaN,NaN,NaN
12,\RIGHT,right,5,31,0.6,10,NaN,NaN,NaN,NaN,NaN
12,\LEFT,left,8,32,0.6,6,NaN,NaN,NaN,NaN,NaN
12,\LEFT,left,5,33,0.6,4,NaN,NaN,NaN,NaN,NaN
12,\RIGHT,right,4,34,0.6,4,NaN,NaN,NaN,NaN,NaN
12,\LEFT,right,7,35,0.6,5,NaN,NaN,NaN,NaN,NaN
12,\RIGHT,left,9,36,0.6,1,NaN,NaN,NaN,NaN,NaN
12,\LEFT,right,6,37,0.6,8,NaN,NaN,NaN,NaN,NaN
12,\LEFT,right,5,38,0.6,1,NaN,NaN,NaN,NaN,NaN
12,\LEFT,left,2,39,0.6,1,NaN,NaN,NaN,NaN,NaN
12,\LEFT,left,7,40,0.6,2,NaN,NaN,NaN,NaN,NaN
13,\LEFT,left,8,1,0.6,2,NaN,NaN,NaN,NaN,NaN
13,\LEFT,right,8,2,0.6,5,NaN,NaN,NaN,NaN,NaN
13,\RIGHT,left,6,3,0.6,10,NaN,NaN,NaN,NaN,NaN
13,\LEFT,right,2,4,0.6,8,NaN,NaN,NaN,NaN,NaN
13,\RIGHT,left,4,5,0.6,10,NaN,NaN,NaN,NaN,NaN
13,\RIGHT,right,7,6,0.6,7,NaN,NaN,NaN,NaN,NaN
13,\RIGHT,right,3,7,0.6,3,NaN,NaN,NaN,NaN,NaN
13,\RIGHT,right,9,8,0.6,5,NaN,NaN,NaN,NaN,NaN
13,\LEFT,right,6,9,0.6,5,NaN,NaN,NaN,NaN,NaN
13,\RIGHT,right,2,10,0.6,3,NaN,NaN,NaN,NaN,NaN
13,\RIGHT,right,1,11,0.6,2,NaN,NaN,NaN,NaN,NaN
13,\LEFT,left,6,12,0.6,2,NaN,NaN,NaN,NaN,NaN
13,\LEFT,right,4,13,0.6,11,NaN,NaN,NaN,NaN,NaN
13,\LEFT,left,1,14,0.6,5,NaN,NaN,NaN,NaN,NaN
13,\LEFT,left,5,15,0.6,10,NaN,NaN,NaN,NaN,NaN
13,\RIGHT,left,2,16,0.6,9,NaN,NaN,NaN,NaN,NaN
13,\RIGHT,left,10,17,0.6,9,NaN,NaN,NaN,NaN,NaN
13,\LEFT,right,3,18,0.6,4,NaN,NaN,NaN,NaN,NaN
13,\LEFT,right,10,19,0.6,9,NaN,NaN,NaN,NaN,NaN
13,\LEFT,right,5,20,0.6,7,NaN,NaN,NaN,NaN,NaN
13,\LEFT,left,9,21,0.6,7,NaN,NaN,NaN,NaN,NaN
13,\RIGHT,right,10,22,0.6,11,NaN,NaN,NaN,NaN,NaN
13,\RIGHT,left,8,23,0.6,7,NaN,NaN,NaN,NaN,NaN
13,\RIGHT,left,1,24,0.6,1,NaN,NaN,NaN,NaN,NaN
13,\RIGHT,right,5,25,0.6,11,NaN,NaN,NaN,NaN,NaN
13,\LEFT,left,7,26,0.6,10,NaN,NaN,NaN,NaN,NaN
13,\RIGHT,right,6,27,0.6,10,NaN,NaN,NaN,NaN,NaN
13,\LEFT,left,4,28,0.6,4,NaN,NaN,NaN,NaN,NaN
13,\RIGHT,left,9,29,0.6,1,NaN,NaN,NaN,NaN,NaN
13,\LEFT,left,10,30,0.6,2,NaN,NaN,NaN,NaN,NaN
13,\RIGHT,left,3,31,0.6,11,NaN,NaN,NaN,NaN,NaN
13,\RIGHT,left,5,32,0.6,7,NaN,NaN,NaN,NaN,NaN
13,\RIGHT,right,4,33,0.6,9,NaN,NaN,NaN,NaN,NaN
13,\LEFT,left,3,34,0.6,9,NaN,NaN,NaN,NaN,NaN
13,\LEFT,right,7,35,0.6,2,NaN,NaN,NaN,NaN,NaN
13,\LEFT,left,2,36,0.6,3,NaN,NaN,NaN,NaN,NaN
13,\RIGHT,right,8,37,0.6,4,NaN,NaN,NaN,NaN,NaN
13,\RIGHT,left,7,38,0.6,6,NaN,NaN,NaN,NaN,NaN
13,\LEFT,right,9,39,0.6,9,NaN,NaN,NaN,NaN,NaN
13,\LEFT,right,1,40,0.6,6,NaN,NaN,NaN,NaN,NaN
14,\RIGHT,right,10,1,0.6,9,NaN,NaN,NaN,NaN,NaN
14,\LEFT,left,3,2,0.6,1,NaN,NaN,NaN,NaN,NaN
14,\LEFT,right,10,3,0.6,1,NaN,NaN,NaN,NaN,NaN
14,\LEFT,right,4,4,0.6,11,NaN,NaN,NaN,NaN,NaN
14,\LEFT,right,2,5,0.6,4,NaN,NaN,NaN,NaN,NaN
14,\RIGHT,left,7,6,0.6,2,NaN,NaN,NaN,NaN,NaN
14,\RIGHT,left,4,7,0.6,8,NaN,NaN,NaN,NaN,NaN
14,\RIGHT,right,4,8,0.6,5,NaN,NaN,NaN,NaN,NaN
14,\RIGHT,left,9,9,0.6,6,NaN,NaN,NaN,NaN,NaN
14,\RIGHT,left,8,10,0.6,10,NaN,NaN,NaN,NaN,NaN
14,\RIGHT,right,5,11,0.6,4,NaN,NaN,NaN,NaN,NaN
14,\LEFT,right,7,12,0.6,8,NaN,NaN,NaN,NaN,NaN
14,\RIGHT,left,5,13,0.6,7,NaN,NaN,NaN,NaN,NaN
14,\RIGHT,right,6,14,0.6,7,NaN,NaN,NaN,NaN,NaN
14,\RIGHT,left,3,15,0.6,9,NaN,NaN,NaN,NaN,NaN
14,\RIGHT,left,6,16,0.6,4,NaN,NaN,NaN,NaN,NaN
14,\LEFT,left,9,17,0.6,2,NaN,NaN,NaN,NaN,NaN
14,\LEFT,left,2,18,0.6,7,NaN,NaN,NaN,NaN,NaN
14,\RIGHT,left,1,19,0.6,1,NaN,NaN,NaN,NaN,NaN
14,\LEFT,right,6,20,0.6,9,NaN,NaN,NaN,NaN,NaN
14,\LEFT,right,9,21,0.6,6,NaN,NaN,NaN,NaN,NaN
14,\RIGHT,left,10,22,0.6,7,NaN,NaN,NaN,NaN,NaN
14,\RIGHT,right,7,23,0.6,11,NaN,NaN,NaN,NaN,NaN
14,\LEFT,left,7,24,0.6,1,NaN,NaN,NaN,NaN,NaN
14,\RIGHT,right,2,25,0.6,6,NaN,NaN,NaN,NaN,NaN
14,\RIGHT,right,1,26,0.6,7,NaN,NaN,NaN,NaN,NaN
14,\LEFT,right,8,27,0.6,2,NaN,NaN,NaN,NaN,NaN
14,\LEFT,left,1,28,0.6,4,NaN,NaN,NaN,NaN,NaN
14,\LEFT,right,3,29,0.6,3,NaN,NaN,NaN,NaN,NaN
14,\RIGHT,right,8,30,0.6,1,NaN,NaN,NaN,NaN,NaN
14,\LEFT,left,4,31,0.6,2,NaN,NaN,NaN,NaN,NaN
14,\LEFT,left,5,32,0.6,5,NaN,NaN,NaN,NaN,NaN
14,\RIGHT,left,2,33,0.6,11,NaN,NaN,NaN,NaN,NaN
14,\RIGHT,right,3,34,0.6,4,NaN,NaN,NaN,NaN,NaN
14,\LEFT,right,5,35,0.6,11,NaN,NaN,NaN,NaN,NaN
14,\LEFT,left,6,36,0.6,1,NaN,NaN,NaN,NaN,NaN
14,\LEFT,right,1,37,0.6,7,NaN,NaN,NaN,NaN,NaN
14,\LEFT,left,8,38,0.6,8,NaN,NaN,NaN,NaN,NaN
14,\LEFT,left,10,39,0.6,10,NaN,NaN,NaN,NaN,NaN
14,\RIGHT,right,9,40,0.6,5,NaN,NaN,NaN,NaN,NaN
15,\RIGHT,left,2,1,0.6,11,NaN,NaN,NaN,NaN,NaN
15,\LEFT,left,10,2,0.6,6,NaN,NaN,NaN,NaN,NaN
15,\LEFT,left,9,3,0.6,8,NaN,NaN,NaN,NaN,NaN
15,\LEFT,left,1,4,0.6,5,NaN,NaN,NaN,NaN,NaN
15,\RIGHT,left,10,5,0.6,8,NaN,NaN,NaN,NaN,NaN
15,\RIGHT,left,5,6,0.6,2,NaN,NaN,NaN,NaN,NaN
15,\LEFT,right,6,7,0.6,5,NaN,NaN,NaN,NaN,NaN
15,\RIGHT,left,1,8,0.6,5,NaN,NaN,NaN,NaN,NaN
15,\LEFT,left,2,9,0.6,7,NaN,NaN,NaN,NaN,NaN
15,\RIGHT,left,8,10,0.6,3,NaN,NaN,NaN,NaN,NaN
15,\RIGHT,right,1,11,0.6,10,NaN,NaN,NaN,NaN,NaN
15,\RIGHT,left,3,12,0.6,6,NaN,NaN,NaN,NaN,NaN
15,\LEFT,right,5,13,0.6,7,NaN,NaN,NaN,NaN,NaN
15,\RIGHT,left,4,14,0.6,2,NaN,NaN,NaN,NaN,NaN
15,\RIGHT,left,7,15,0.6,7,NaN,NaN,NaN,NaN,NaN
15,\LEFT,right,1,16,0.6,10,NaN,NaN,NaN,NaN,NaN
15,\LEFT,right,4,17,0.6,1,NaN,NaN,NaN,NaN,NaN
15,\LEFT,left,7,18,0.6,5,NaN,NaN,NaN,NaN,NaN
15,\RIGHT,right,5,19,0.6,7,NaN,NaN,NaN,NaN,NaN
15,\LEFT,left,6,20,0.6,4,NaN,NaN,NaN,NaN,NaN
15,\RIGHT,right,9,21,0.6,5,NaN,NaN,NaN,NaN,NaN
15,\LEFT,right,2,22,0.6,9,NaN,NaN,NaN,NaN,NaN
15,\LEFT,right,8,23,0.6,9,NaN,NaN,NaN,NaN,NaN
15,\RIGHT,right,3,24,0.6,2,NaN,NaN,NaN,NaN,NaN
15,\RIGHT,right,6,25,0.6,4,NaN,NaN,NaN,NaN,NaN
15,\RIGHT,left,6,26,0.6,2,NaN,NaN,NaN,NaN,NaN
15,\RIGHT,right,10,27,0.6,5,NaN,NaN,NaN,NaN,NaN
15,\LEFT,right,9,28,0.6,6,NaN,NaN,NaN,NaN,NaN
15,\LEFT,left,4,29,0.6,10,NaN,NaN,NaN,NaN,NaN
15,\LEFT,left,5,30,0.6,10,NaN,NaN,NaN,NaN,NaN
15,\RIGHT,right,8,31,0.6,2,NaN,NaN,NaN,NaN,NaN
15,\RIGHT,left,9,32,0.6,6,NaN,NaN,NaN,NaN,NaN
15,\LEFT,right,7,33,0.6,10,NaN,NaN,NaN,NaN,NaN
15,\RIGHT,right,2,34,0.6,3,NaN,NaN,NaN,NaN,NaN
15,\RIGHT,right,4,35,0.6,11,NaN,NaN,NaN,NaN,NaN
15,\LEFT,right,3,36,0.6,6,NaN,NaN,NaN,NaN,NaN
15,\LEFT,left,8,37,0.6,6,NaN,NaN,NaN,NaN,NaN
15,\RIGHT,right,7,38,0.6,5,NaN,NaN,NaN,NaN,NaN
15,\LEFT,right,10,39,0.6,8,NaN,NaN,NaN,NaN,NaN
15,\LEFT,left,3,40,0.6,6,NaN,NaN,NaN,NaN,NaN
16,\RIGHT,right,4,1,0.6,8,NaN,NaN,NaN,NaN,NaN
16,\LEFT,left,1,2,0.6,5,NaN,NaN,NaN,NaN,NaN
16,\RIGHT,right,8,3,0.6,1,NaN,NaN,NaN,NaN,NaN
16,\LEFT,left,7,4,0.6,8,NaN,NaN,NaN,NaN,NaN
16,\LEFT,right,1,5,0.6,6,NaN,NaN,NaN,NaN,NaN
16,\LEFT,right,3,6,0.6,9,NaN,NaN,NaN,NaN,NaN
16,\LEFT,right,4,7,0.6,10,NaN,NaN,NaN,NaN,NaN
16,\RIGHT,right,2,8,0.6,2,NaN,NaN,NaN,NaN,NaN
16,\RIGHT,left,7,9,0.6,6,NaN,NaN,NaN,NaN,NaN
16,\RIGHT,left,10,10,0.6,2,NaN,NaN,NaN,NaN,NaN
16,\LEFT,right,5,11,0.6,7,NaN,NaN,NaN,NaN,NaN
16,\LEFT,left,5,12,0.6,7,NaN,NaN,NaN,NaN,NaN
16,\LEFT,right,7,13,0.6,2,NaN,NaN,NaN,NaN,NaN
16,\RIGHT,right,3,14,0.6,7,NaN,NaN,NaN,NaN,NaN
16,\RIGHT,left,5,15,0.6,6,NaN,NaN,NaN,NaN,NaN
16,\RIGHT,left,4,16,0.6,3,NaN,NaN,NaN,NaN,NaN
16,\LEFT,left,2,17,0.6,2,NaN,NaN,NaN,NaN,NaN
16,\LEFT,left,4,18,0.6,4,NaN,NaN,NaN,NaN,NaN
16,\RIGHT,right,7,19,0.6,10,NaN,NaN,NaN,NaN,NaN
16,\LEFT,right,8,20,0.6,1,NaN,NaN,NaN,NaN,NaN
16,\RIGHT,left,2,21,0.6,1,NaN,NaN,NaN,NaN,NaN
16,\LEFT,left,8,22,0.6,10,NaN,NaN,NaN,NaN,NaN
16,\LEFT,right,10,23,0.6,5,NaN,NaN,NaN,NaN,NaN
16,\LEFT,right,2,24,0.6,8,NaN,NaN,NaN,NaN,NaN
16,\RIGHT,right,1,25,0.6,11,NaN,NaN,NaN,NaN,NaN
16,\RIGHT,right,6,26,0.6,8,NaN,NaN,NaN,NaN,NaN
16,\RIGHT,left,8,27,0.6,6,NaN,NaN,NaN,NaN,NaN
16,\RIGHT,right,10,28,0.6,6,NaN,NaN,NaN,NaN,NaN
16,\LEFT,right,9,29,0.6,1,NaN,NaN,NaN,NaN,NaN
16,\RIGHT,right,5,30,0.6,1,NaN,NaN,NaN,NaN,NaN
16,\LEFT,left,10,31,0.6,5,NaN,NaN,NaN,NaN,NaN
16,\LEFT,left,3,32,0.6,1,NaN,NaN,NaN,NaN,NaN
16,\RIGHT,left,6,33,0.6,10,NaN,NaN,NaN,NaN,NaN
16,\RIGHT,left,9,34,0.6,9,NaN,NaN,NaN,NaN,NaN
16,\LEFT,left,6,35,0.6,10,NaN,NaN,NaN,NaN,NaN
16,\RIGHT,left,3,36,0.6,2,NaN,NaN,NaN,NaN,NaN
16,\RIGHT,right,9,37,0.6,6,NaN,NaN,NaN,NaN,NaN
16,\LEFT,right,6,38,0.6,6,NaN,NaN,NaN,NaN,NaN
16,\RIGHT,left,1,39,0.6,9,NaN,NaN,NaN,NaN,NaN
16,\LEFT,left,9,40,0.6,1,NaN,NaN,NaN,NaN,NaN
17,\LEFT,right,1,1,0.6,11,NaN,NaN,NaN,NaN,NaN
17,\RIGHT,left,9,2,0.6,5,NaN,NaN,NaN,NaN,NaN
17,\LEFT,right,3,3,0.6,7,NaN,NaN,NaN,NaN,NaN
17,\RIGHT,right,7,4,0.6,4,NaN,NaN,NaN,NaN,NaN
17,\LEFT,left,5,5,0.6,6,NaN,NaN,NaN,NaN,NaN
17,\LEFT,right,9,6,0.6,11,NaN,NaN,NaN,NaN,NaN
17,\LEFT,left,1,7,0.6,8,NaN,NaN,NaN,NaN,NaN
17,\RIGHT,left,8,8,0.6,3,NaN,NaN,NaN,NaN,NaN
17,\RIGHT,left,7,9,0.6,2,NaN,NaN,NaN,NaN,NaN
17,\LEFT,right,6,10,0.6,9,NaN,NaN,NaN,NaN,NaN
17,\RIGHT,right,2,11,0.6,5,NaN,NaN,NaN,NaN,NaN
17,\LEFT,right,7,12,0.6,5,NaN,NaN,NaN,NaN,NaN
17,\RIGHT,right,5,13,0.6,6,NaN,NaN,NaN,NaN,NaN
17,\LEFT,left,2,14,0.6,7,NaN,NaN,NaN,NaN,NaN
17,\LEFT,left,8,15,0.6,1,NaN,NaN,NaN,NaN,NaN
17,\RIGHT,left,4,16,0.6,5,NaN,NaN,NaN,NaN,NaN
17,\LEFT,left,9,17,0.6,9,NaN,NaN,NaN,NaN,NaN
17,\LEFT,right,8,18,0.6,2,NaN,NaN,NaN,NaN,NaN
17,\RIGHT,right,3,19,0.6,7,NaN,NaN,NaN,NaN,NaN
17,\RIGHT,left,1,20,0.6,6,NaN,NaN,NaN,NaN,NaN
17,\RIGHT,right,1,21,0.6,1,NaN,NaN,NaN,NaN,NaN
17,\LEFT,left,6,22,0.6,2,NaN,NaN,NaN,NaN,NaN
17,\RIGHT,right,10,23,0.6,10,NaN,NaN,NaN,NaN,NaN
17,\RIGHT,left,6,24,0.6,1,NaN,NaN,NaN,NaN,NaN
17,\LEFT,right,4,25,0.6,1,NaN,NaN,NaN,NaN,NaN
17,\LEFT,left,4,26,0.6,6,NaN,NaN,NaN,NaN,NaN
17,\RIGHT,left,5,27,0.6,11,NaN,NaN,NaN,NaN,NaN
17,\RIGHT,left,10,28,0.6,7,NaN,NaN,NaN,NaN,NaN
17,\RIGHT,left,3,29,0.6,11,NaN,NaN,NaN,NaN,NaN
17,\LEFT,left,7,30,0.6,1,NaN,NaN,NaN,NaN,NaN
17,\RIGHT,right,8,31,0.6,9,NaN,NaN,NaN,NaN,NaN
17,\RIGHT,right,4,32,0.6,10,NaN,NaN,NaN,NaN,NaN
17,\LEFT,left,10,33,0.6,10,NaN,NaN,NaN,NaN,NaN
17,\RIGHT,right,6,34,0.6,7,NaN,NaN,NaN,NaN,NaN
17,\LEFT,right,5,35,0.6,2,NaN,NaN,NaN,NaN,NaN
17,\RIGHT,right,9,36,0.6,3,NaN,NaN,NaN,NaN,NaN
17,\LEFT,right,2,37,0.6,2,NaN,NaN,NaN,NaN,NaN
17,\RIGHT,left,2,38,0.6,6,NaN,NaN,NaN,NaN,NaN
17,\LEFT,left,3,39,0.6,2,NaN,NaN,NaN,NaN,NaN
17,\LEFT,right,10,40,0.6,4,NaN,NaN,NaN,NaN,NaN
18,\RIGHT,right,10,1,0.6,5,NaN,NaN,NaN,NaN,NaN
18,\LEFT,right,5,2,0.6,1,NaN,NaN,NaN,NaN,NaN
18,\LEFT,right,2,3,0.6,11,NaN,NaN,NaN,NaN,NaN
18,\RIGHT,right,6,4,0.6,2,NaN,NaN,NaN,NaN,NaN
18,\RIGHT,right,2,5,0.6,11,NaN,NaN,NaN,NaN,NaN
18,\RIGHT,right,5,6,0.6,2,NaN,NaN,NaN,NaN,NaN
18,\RIGHT,right,1,7,0.6,4,NaN,NaN,NaN,NaN,NaN
